unit_nr,time_in_cycles,vibration,temperature,pressure,flow,power,RUL,failure_mode
10,0,2.2799438387580078,545.7310938253221,278.31304795965474,835.7431795036231,300.0808470988739,3576,hot_gas_path_degradation
10,24,2.6442619710614905,550.9296783985906,281.7700077531223,847.273120096709,295.69772818235,3552,hot_gas_path_degradation
10,48,2.5950160587682345,549.6137074780295,282.26812819976954,860.7058174435546,298.7655929727668,3528,hot_gas_path_degradation
10,72,2.6710684212097604,554.1535295823887,280.7873763695624,845.4053253940666,302.5128226288883,3504,hot_gas_path_degradation
10,96,2.440282690370531,548.8733329217919,281.2983767442844,869.3042472980031,307.02073062202766,3480,hot_gas_path_degradation
10,120,2.682627748080934,550.3536742414259,279.42369924224136,841.78777421512,302.5898627366214,3456,hot_gas_path_degradation
10,144,2.409489677668983,551.9486557035867,276.98895387947937,833.0114536739009,295.57965950576926,3432,hot_gas_path_degradation
10,168,2.557125177016354,554.6143885619414,278.3427435562533,862.3567391727154,302.91285788283875,3408,hot_gas_path_degradation
10,192,2.261256563448811,554.0460222637568,277.73682755097497,855.0672086871764,307.64052254629644,3384,hot_gas_path_degradation
10,216,2.531457642467157,551.801173748673,278.8029865937015,836.8481635046032,305.4879362404385,3360,hot_gas_path_degradation
10,240,2.4144731013950302,554.0263664952381,275.65297999675704,867.0212243766211,302.73369581101366,3336,hot_gas_path_degradation
10,264,2.3823219978074777,556.2186909850285,284.2696720441951,839.6712593552148,292.7700105682233,3312,hot_gas_path_degradation
10,288,2.3043556533319003,557.3363170166714,281.00156057489306,850.0314029821532,297.72482744738,3288,hot_gas_path_degradation
10,312,2.3362057536864067,563.6416606740717,279.282958557342,846.4874067690191,304.7094372497262,3264,hot_gas_path_degradation
10,336,2.367618804202773,565.1664107108609,280.5358377477788,840.2292123642274,302.10563755859897,3240,hot_gas_path_degradation
10,360,2.783375856907222,546.301126769705,279.2056025493426,841.9259975321711,299.8354796800008,3216,hot_gas_path_degradation
10,384,2.5721782358511667,554.4328513503633,279.9346866522597,848.9913056022539,309.10323935839267,3192,hot_gas_path_degradation
10,408,2.401944015910037,559.8630190265885,278.8231083120691,846.1439072821756,299.0911479856131,3168,hot_gas_path_degradation
10,432,2.6732775167383127,552.8838681206593,278.9861431142723,853.6391228179264,291.5041857234915,3144,hot_gas_path_degradation
10,456,2.4433804421939,567.8545823294072,278.90640591677874,841.6716433748936,306.29290697611765,3120,hot_gas_path_degradation
10,480,2.712376782143785,561.604013659505,278.12707816942947,835.1497268743702,300.3056219520023,3096,hot_gas_path_degradation
10,504,2.691907115483184,557.7840971876504,279.128004420981,837.7685162247435,296.0143795947328,3072,hot_gas_path_degradation
10,528,2.272437676600491,570.7123366644528,277.07136193818974,839.9697199499947,300.7004193737869,3048,hot_gas_path_degradation
10,552,2.272085927250095,566.4446914110454,276.35149629894295,855.1825115065283,296.61098000724,3024,hot_gas_path_degradation
10,576,2.5613472842843725,565.1965453952113,275.9961968291787,845.5716702569053,293.3733298741038,3000,hot_gas_path_degradation
10,600,2.46224155046746,562.1742299280128,278.93242747577915,841.0238263537442,302.8014370735554,2976,hot_gas_path_degradation
10,624,2.744496613867627,564.9895465806711,278.04732386542656,857.2394541733152,304.89359682645687,2952,hot_gas_path_degradation
10,648,2.189214675412284,565.290426653127,277.54865124582847,824.2113576631426,303.3828179620517,2928,hot_gas_path_degradation
10,672,2.4979205806786595,573.2546679212077,276.8780588227454,840.9797830908117,305.2774077823097,2904,hot_gas_path_degradation
10,696,2.6890063673749154,559.9695959872369,275.89907892389016,844.0884484293039,310.1547243389226,2880,hot_gas_path_degradation
10,720,2.464053540958896,556.3547943006564,273.33466172595223,854.7357644411743,303.26101436816884,2856,hot_gas_path_degradation
10,744,2.4421914001025917,570.6621953827577,276.2276707537396,844.434703296675,307.1299835745402,2832,hot_gas_path_degradation
10,768,2.491810141366208,565.0496871650835,277.3248978465966,853.7863818280988,300.2920951064159,2808,hot_gas_path_degradation
10,792,2.71483918727565,570.0834363060058,278.45833874898267,848.3245803902076,296.2771322013795,2784,hot_gas_path_degradation
10,816,2.570984601000863,571.1666287223385,280.4679058589458,851.7947322106262,305.4797162120008,2760,hot_gas_path_degradation
10,840,2.6525277836792265,566.3306672905974,277.81091927957686,838.9485016935139,299.5836868869284,2736,hot_gas_path_degradation
10,864,2.5412188040460197,568.4974429465676,275.9100132666049,856.5836076950181,301.6895752147414,2712,hot_gas_path_degradation
10,888,2.5392784811647746,567.3590913389809,274.92364019050166,838.0795554274255,307.6976448553588,2688,hot_gas_path_degradation
10,912,2.5450481006672923,573.0855006768136,279.5433378672841,838.7517754476313,306.6487404766836,2664,hot_gas_path_degradation
10,936,2.6261958865429653,575.921527304188,276.7648317470046,858.9308159175529,306.4177426331313,2640,hot_gas_path_degradation
10,960,2.494467052750826,563.3064446249963,278.4825405272844,848.9252994503823,300.4986526599852,2616,hot_gas_path_degradation
10,984,2.412316408927772,567.8181398388443,276.4198001632572,846.4507584350831,301.4047801166138,2592,hot_gas_path_degradation
10,1008,2.361554650670036,573.9028490250837,275.8182700096625,834.1186665820488,296.9363899085425,2568,hot_gas_path_degradation
10,1032,2.508123173883213,569.5873659229455,276.32664597733407,822.7495460246421,297.2870531739779,2544,hot_gas_path_degradation
10,1056,2.660451327326076,572.0270133539193,277.047510688195,841.4061054945446,311.72227233266966,2520,hot_gas_path_degradation
10,1080,2.2818192550943177,567.0452882082652,273.0967140958716,844.0739494253556,305.3688721983443,2496,hot_gas_path_degradation
10,1104,2.5213931957754885,575.0996935616689,275.52906334399603,853.6267501268393,301.6488045219422,2472,hot_gas_path_degradation
10,1128,2.1805073701009805,571.3949697598563,278.34119180753925,844.9433812636521,302.0268254705259,2448,hot_gas_path_degradation
10,1152,2.5191766718530184,575.410890340638,274.85745518780857,841.9231138006292,302.58786465680686,2424,hot_gas_path_degradation
10,1176,2.4685460146247378,577.5370062531221,276.18055504219814,846.4169941465652,306.2096047134842,2400,hot_gas_path_degradation
10,1200,2.4840454781647088,571.091223780562,277.15939924349186,834.7531380990443,301.6491275740425,2376,hot_gas_path_degradation
